state,date,new_cases,avg_cases,total_cases,recent_new,color,state_hindi,state_bengali,state_telugu,state_assamese
Chandigarh,2020-05-08,11.0,11.285714285714286,65105.0,8.285714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-09,23.0,9.714285714285714,65105.0,10.714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-10,4.0,9.571428571428571,65105.0,10.857142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-11,8.0,8.0,65105.0,11.285714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-12,6.0,6.428571428571429,65105.0,9.714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-13,4.0,3.142857142857143,65105.0,9.571428571428571,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-14,0.0,2.5714285714285716,65105.0,8.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-15,0.0,2.142857142857143,65105.0,6.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-16,0.0,1.7142857142857142,65105.0,3.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-17,0.0,1.5714285714285714,65105.0,2.5714285714285716,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-18,5.0,3.857142857142857,65105.0,2.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-19,3.0,4.0,65105.0,1.7142857142857142,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-20,3.0,4.857142857142857,65105.0,1.5714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-21,16.0,10.142857142857142,65105.0,3.857142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-22,1.0,10.0,65105.0,4.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-23,6.0,11.285714285714286,65105.0,4.857142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-24,37.0,11.0,65105.0,10.142857142857142,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-25,4.0,10.142857142857142,65105.0,10.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-26,12.0,10.0,65105.0,11.285714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-27,1.0,9.142857142857142,65105.0,11.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-28,10.0,4.428571428571429,65105.0,10.142857142857142,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-29,0.0,4.428571428571429,65105.0,10.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-30,0.0,3.2857142857142856,65105.0,9.142857142857142,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-05-31,4.0,3.142857142857143,65105.0,4.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-01,4.0,1.8571428571428572,65105.0,4.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-02,4.0,2.857142857142857,65105.0,3.2857142857142856,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-03,0.0,3.2857142857142856,65105.0,3.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-04,1.0,3.0,65105.0,1.8571428571428572,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-05,7.0,3.2857142857142856,65105.0,2.857142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-06,3.0,3.5714285714285716,65105.0,3.2857142857142856,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-07,2.0,3.857142857142857,65105.0,3.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-08,6.0,4.285714285714286,65105.0,3.2857142857142856,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-09,6.0,5.142857142857143,65105.0,3.5714285714285716,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-10,2.0,5.428571428571429,65105.0,3.857142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-11,4.0,5.428571428571429,65105.0,4.285714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-12,13.0,5.285714285714286,65105.0,5.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-13,5.0,5.571428571428571,65105.0,5.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-14,2.0,6.0,65105.0,5.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-15,5.0,6.0,65105.0,5.285714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-16,8.0,5.142857142857143,65105.0,5.571428571428571,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-17,5.0,7.714285714285714,65105.0,6.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-18,4.0,7.714285714285714,65105.0,6.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-19,7.0,7.714285714285714,65105.0,5.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-20,23.0,7.571428571428571,65105.0,7.714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-21,2.0,7.142857142857143,65105.0,7.714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-22,5.0,7.0,65105.0,7.714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-23,7.0,6.285714285714286,65105.0,7.571428571428571,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-24,2.0,3.4285714285714284,65105.0,7.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-25,3.0,3.5714285714285716,65105.0,7.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-26,2.0,3.2857142857142856,65105.0,6.285714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-27,3.0,3.142857142857143,65105.0,3.4285714285714284,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-28,3.0,3.7142857142857144,65105.0,3.5714285714285716,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-29,3.0,3.857142857142857,65105.0,3.2857142857142856,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-06-30,6.0,4.142857142857143,65105.0,3.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-01,6.0,4.428571428571429,65105.0,3.7142857142857144,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-02,4.0,5.0,65105.0,3.857142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-03,4.0,7.571428571428571,65105.0,4.142857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-04,5.0,7.428571428571429,65105.0,4.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-05,7.0,8.714285714285714,65105.0,5.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-06,21.0,10.428571428571429,65105.0,7.571428571428571,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-07,5.0,11.714285714285714,65105.0,7.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-08,15.0,12.857142857142858,65105.0,8.714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-09,16.0,13.285714285714286,65105.0,10.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-10,13.0,14.428571428571429,65105.0,11.714285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-11,13.0,15.428571428571429,65105.0,12.857142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-12,10.0,16.0,65105.0,13.285714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-13,29.0,16.0,65105.0,14.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-14,12.0,17.714285714285715,65105.0,15.428571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-15,19.0,20.285714285714285,65105.0,16.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-16,16.0,22.571428571428573,65105.0,16.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-17,25.0,21.285714285714285,65105.0,17.714285714285715,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-18,31.0,21.571428571428573,65105.0,20.285714285714285,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-19,26.0,23.0,65105.0,22.571428571428573,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-20,20.0,23.571428571428573,65105.0,21.285714285714285,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-21,14.0,23.285714285714285,65105.0,21.571428571428573,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-22,29.0,23.0,65105.0,23.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-23,20.0,24.285714285714285,65105.0,23.571428571428573,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-24,23.0,24.714285714285715,65105.0,23.285714285714285,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-25,29.0,26.142857142857142,65105.0,23.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-26,35.0,28.285714285714285,65105.0,24.285714285714285,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-27,23.0,30.857142857142858,65105.0,24.714285714285715,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-28,24.0,32.57142857142857,65105.0,26.142857142857142,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-29,44.0,32.42857142857143,65105.0,28.285714285714285,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-30,38.0,32.857142857142854,65105.0,30.857142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-07-31,35.0,35.714285714285715,65105.0,32.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-01,28.0,38.857142857142854,65105.0,32.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-02,38.0,41.714285714285715,65105.0,32.857142857142854,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-03,43.0,44.42857142857143,65105.0,35.714285714285715,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-04,46.0,46.142857142857146,65105.0,38.857142857142854,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-05,64.0,49.57142857142857,65105.0,41.714285714285715,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-06,57.0,56.857142857142854,65105.0,44.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-07,47.0,62.142857142857146,65105.0,46.142857142857146,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-08,52.0,66.28571428571429,65105.0,49.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-09,89.0,68.71428571428571,65105.0,56.857142857142854,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-10,80.0,73.57142857142857,65105.0,62.142857142857146,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-11,75.0,79.14285714285714,65105.0,66.28571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-12,81.0,83.28571428571429,65105.0,68.71428571428571,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-13,91.0,83.85714285714286,65105.0,73.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-14,86.0,88.71428571428571,65105.0,79.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-15,81.0,90.71428571428571,65105.0,83.28571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-16,93.0,92.14285714285714,65105.0,83.85714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-17,114.0,96.14285714285714,65105.0,88.71428571428571,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-18,89.0,100.42857142857143,65105.0,90.71428571428571,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-19,91.0,109.57142857142857,65105.0,92.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-20,119.0,116.57142857142857,65105.0,96.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-21,116.0,117.0,65105.0,100.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-22,145.0,129.14285714285714,65105.0,109.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-23,142.0,140.0,65105.0,116.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-24,117.0,149.85714285714286,65105.0,117.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-25,174.0,156.14285714285714,65105.0,129.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-26,167.0,172.71428571428572,65105.0,140.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-27,188.0,176.71428571428572,65105.0,149.85714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-28,160.0,187.28571428571428,65105.0,156.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-29,261.0,191.57142857142858,65105.0,172.71428571428572,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-30,170.0,201.85714285714286,65105.0,176.71428571428572,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-08-31,191.0,214.42857142857142,65105.0,187.28571428571428,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-01,204.0,220.57142857142858,65105.0,191.57142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-02,239.0,216.71428571428572,65105.0,201.85714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-03,276.0,229.71428571428572,65105.0,214.42857142857142,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-04,203.0,235.57142857142858,65105.0,220.57142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-05,234.0,260.2857142857143,65105.0,216.71428571428572,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-06,261.0,273.57142857142856,65105.0,229.71428571428572,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-07,232.0,274.57142857142856,65105.0,235.57142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-08,377.0,289.14285714285717,65105.0,260.2857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-09,332.0,291.42857142857144,65105.0,273.57142857142856,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-10,283.0,318.2857142857143,65105.0,274.57142857142856,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-11,305.0,321.42857142857144,65105.0,289.14285714285717,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-12,250.0,317.14285714285717,65105.0,291.42857142857144,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-13,449.0,322.0,65105.0,318.2857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-14,254.0,322.7142857142857,65105.0,321.42857142857144,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-15,347.0,316.2857142857143,65105.0,317.14285714285717,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-16,366.0,322.0,65105.0,322.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-17,288.0,298.7142857142857,65105.0,322.7142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-18,260.0,293.2857142857143,65105.0,316.2857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-19,290.0,279.14285714285717,65105.0,322.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-20,286.0,252.57142857142858,65105.0,298.7142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-21,216.0,246.0,65105.0,293.2857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-22,248.0,243.71428571428572,65105.0,279.14285714285717,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-23,180.0,226.28571428571428,65105.0,252.57142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-24,242.0,210.14285714285714,65105.0,246.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-25,244.0,197.14285714285714,65105.0,243.71428571428572,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-26,168.0,181.42857142857142,65105.0,226.28571428571428,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-27,173.0,173.14285714285714,65105.0,210.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-28,125.0,155.57142857142858,65105.0,197.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-29,138.0,142.85714285714286,65105.0,181.42857142857142,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-09-30,122.0,140.0,65105.0,173.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-01,119.0,127.42857142857143,65105.0,155.57142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-02,155.0,128.57142857142858,65105.0,142.85714285714286,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-03,148.0,127.28571428571429,65105.0,140.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-04,85.0,126.0,65105.0,127.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-05,133.0,123.57142857142857,65105.0,128.57142857142858,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-06,129.0,110.42857142857143,65105.0,127.28571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-07,113.0,103.0,65105.0,126.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-08,102.0,103.0,65105.0,123.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-09,63.0,97.42857142857143,65105.0,110.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-10,96.0,89.14285714285714,65105.0,103.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-11,85.0,83.28571428571429,65105.0,103.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-12,94.0,79.28571428571429,65105.0,97.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-13,71.0,78.14285714285714,65105.0,89.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-14,72.0,71.57142857142857,65105.0,83.28571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-15,74.0,68.57142857142857,65105.0,79.28571428571429,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-16,55.0,60.857142857142854,65105.0,78.14285714285714,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-17,50.0,58.857142857142854,65105.0,71.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-18,64.0,56.285714285714285,65105.0,68.57142857142857,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-19,40.0,53.0,65105.0,60.857142857142854,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-20,57.0,55.42857142857143,65105.0,58.857142857142854,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-21,54.0,56.42857142857143,65105.0,56.285714285714285,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-22,51.0,56.0,65105.0,53.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-23,72.0,57.0,65105.0,55.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-24,57.0,58.42857142857143,65105.0,56.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-25,61.0,59.285714285714285,65105.0,56.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-26,47.0,63.42857142857143,65105.0,57.0,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-27,67.0,61.57142857142857,65105.0,58.42857142857143,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
Chandigarh,2020-10-28,60.0,63.0,65105.0,59.285714285714285,green,चंडीगढ़,চণ্ডীগড়,చండీగఢ్,চণ্ডীগড়
